words,sentiment_coeff
the broader topix .topx gained percent to ,-1.0015754562679782
the p retail index .rlx gained percent,-1.0023204566152846
in china industrial production jumped percent in october from a year earlier the national bureau of statistics said nov_that was higher than septembers percent and exceeded the percent median projection of economists surveyed by bloomberg,1.003086734078394
yougetting a lot of people picking through the wreckage of this year and doing some selective buying said paul nolte director of investments at hinsdale associates in hinsdale illinois_there are some good bargains out there and there is a fair amount of buying in the marketplace,0.9995849774498173
as of friday close the broad p was off about percent from where it started the year and was down about percent from the all time high it reached in october _but the p has recovered about percent since hitting an year intraday low in late november prompting some to speculate that the worst may be over,1.0051423549324117
a lot of people are wondering whether theyget a santa claus rally said michael sheldon chief market strategist at rdm financial in westport connecticut_clearly this is not a normal year but just the fact that you have history on your side around the new year holidays can only be called a positive,1.0007114413206724
the home sales figures are not likely to bring much relief with current forecasts pointing to an year low for new home sales and a nearly year low for sales of existing houses_meanwhile the gdp data should confirm the economy which has been in recession since december contracted at an annual rate of percent in the third quarter,-1.0003905807814317
weekly jobless claims will come out a day early on wednesday because of thursday christmas holiday_analysts also will look for anecdotal signs of how retailers fare over the last shopping weekend before the holidays,-1.0027737686798854
resources and energy companies lead declines this year on the hang seng composite index the citys broadest equity measure,-0.9993279491405808
the gauge may rise to from in february according to the median estimate of analysts in a bloomberg survey,1.0007063451999396
the dow jones industrial average .dji lost points or percent to ,-1.0060730128983544
building permits a proxy for future construction advanced percent to the strongest since june ,-1.003515145235924
volume was slim on the new york stock exchange where about million shares changed hands far below last year estimated daily average of billion_on the nasdaq about billion shares traded well below last year daily average of billion,1.0006891718057351
wall street is betting a new united states president and a fresh stimulus package will prod stocks higher in following a year most investors would gladly forget_investors are expecting gains of as much as to percent next year partly reversing a dismal percent drop in the p in as trillions of dollars that have been sitting on the sidelines are plowed back into the markets,-1.002380769449546
signals from president elect barack obama that he and his team will be ready to hit the ground running have boosted confidence that the government will do whatever it takes to tackle the year long recession prompting hopes of a so called obama rally in stocks_while no one is expecting a v shape rally straight to the top after markets were pummeled this year by frozen credit markets and a shrinking economy analysts are optimistic markets will make sustainable gains,1.0002168658480581
you ve got expectations for earnings very very low you ve got low valuations in stocks and you ve got a catalyst for political change said chris orndorff managing principal and head of equity strategy at payden rygel in los angeles_we will see the bottom in the first quarter and i think the rally will continue on throughout ,-1.002811005866688
i think could be a very strong year for stocks said orndorff who expects the p to recover percent next year_analysts currently expect a percent fall in fourth quarter earnings followed by a percent drop for first quarter results according to thomson reuters data,0.9989320235074325
amid the low expectations obama has said signing a major economic stimulus package will be his priority when he takes over the presidency on january _the package aims to generate million new jobs and could cost billion or more,-1.004679804203413
obama has touted infrastructure building as a target area for government spending prompting some analysts to point to related shares such as caterpillar as being possible leaders in _shares of the heavy equipment maker fell percent in ,-1.002412705282051
other sectors that could prop up the market include classic defensive sectors such as health care and technology companies which have large amounts of cash making them more likely to weather weak consumer demand_investors said stabilization in the housing market the epicenter of the storm is key to reigniting the economy,-1.000023325522164
home sales have tumbled nearly percent in the last year while consumers that are no longer able to tap the equity in their homes struggle to pay off mortgages driving foreclosure rates higher_new year new president obama spending program will reinforce a series of aggressive moves from the federal reserve in an attempt to stop the economy from deteriorating further,-0.9993747714756629
i do think stocks will rebound once all of the fiscal and monetary stimulus gain traction said jack ablin chief investment officer harris private bank in chicago_ablin said he expects a gain of percent for the p next year,1.0002150666083998
markets racked up their worst performance in more than years in _the broad p closed down percent in its third worst year ever,0.9998736052226562
with no safe place to put their money investors opted to sit on their cash instead_analysts estimate there are trillions of dollars sitting on the sidelines,-1.002763470968052
the historic sell off has left shares trading at low valuations_the p is currently trading at times expected earnings going forward about percent below levels a year ago,-0.9998739401343774
the combination of bargain basement prices and a cache of money without a home makes the odds for a rally next year favorable analysts said_despite the hopes for market watchers caution they remain just that hopes,1.0018277129324151
the economy is expected to worsen corporate results will likely be dismal and job losses are anticipated to climb causing consumers to further curtail spending_stocks have attempted to rally in the face of negative news bouncing percent off closing low hit on november ,-0.9991138084438681
some pundits have speculated whether a bottom has been made though others expect markets to fall through november floor to new lows_what makes good bottoms is when the last bull has been carried out when you run out of sellers and there nothing else but potential buyers said gary shilling president of a,-0.9992746210281208
gary shilling investment research firm in springfield new jersey_i think you ve still got a lot of people who are vulnerable to be shaken out,-0.9997257398458164
but regardless of any rally it will take years to recoup the money that was eviscerated in _it will take four years to make back what you ve lost this year said orndorff,-1.0028677388697662
will be the best of the next four,0.9984486220015091
growth may have slowed to percent from percent in the first three months according to the median estimate of economists in a bloomberg survey,-1.0007920982614176
the dow jones industrial average .dji fell points or percent to _the standard poor index .spx shed points or percent to ,0.9993501798890906
volume was light on the new york stock exchange where about billion shares changed hands below last year estimated daily average of billion_on the nasdaq about billion shares traded also below last year daily average of billion,1.000705770443016
the hang seng index has advanced percent from this years low on june through yesterday amid signs chinas economy is stabilizing,-1.000650245526797
the p energy index .gspe slid percent,-1.0010323298609447
the dow jones industrial average .dji was down points or percent at ,0.9984287466412134
declining stocks outnumbered advancing ones on the nyse by to while decliners beat advancers on the nasdaq by about to ,-0.9996562250741406
the sensex has gained percent this year and trades at times projected month earnings compared with the msci emerging markets indexs times,-0.9990265924650751
the dow jones industrial average .dji added points or percent to _the standard poor index .spx rose points or percent to ,1.000477601271885
the dow jones industrial average .dji gained points or percent to _the standard poor index .spx rose points or percent to ,1.0001096077994722
the rsi measures how rapidly prices have advanced or dropped during a specified time period_readings below indicate a security may be poised to rise while those above signal a potential drop,1.002935100926485
the dow jones industrial average .dji rose points or percent to _the standard poor index .spx added points or percent to ,-0.9982337916846502
the dow component rose percent to ,-1.0019789832978743
volume was moderate on the new york stock exchange where about billion shares changed hands below last year estimated daily average volume of billion shares while on the nasdaq about billion shares traded below last year daily average of billion,1.0069615231612434
the nasdaq composite index .ixic ended up points or percent at ,-0.9995421111337796
low borrowing costs and rising consumer wealth should continue to support spending according to jenny lin dearborn michigan based fords senior united states economist_household wealth has been boosted by a rally in the stock market and higher property values,1.0009089997129341
home prices in the months ended in april rose by the most in more than seven years according to the p case shiller index of property values_the standard poors index last week reached a record high,1.0031915612183733
economic indicators continue to improve lin said on a july sales call_the consumer spending growth pace is slowly picking up,1.003749060996426
the standard poor index .spx added points or percent to ,0.9999007678117735
that compared with the billion yuan mean of analyst estimates ,1.0016430820752829
the nasdaq composite index .ixic dipped points or percent to ,-1.0003035539661913
the asian benchmark traded at times estimated earnings on average compared with times for the p and times for the stoxx europe index,-0.9994045686998012
i believe that supporting the recovery today is the surest path to returning to a more normal approach to monetary policy,-1.0024747336419317
the standard poor index .spx fell points or percent to ,1.0017605835541983
the nasdaq composite index .ixic was off points or percent to ,1.0003028758110137
the dow jones industrial average .dji added points or percent to ,-1.000667528554959
the standard poor index .spx was off points or percent to ,1.0051361572301927
global investors sold million of local shares on july paring this years inflows to billion show,-1.0013211310125363
the hang seng china enterprises index also known as the h share index fell percent from a feb,-1.00361294676051
the asia pacific gauge traded at times estimated earnings compared with for the p and for the stoxx europe index ,0.9992317399318404
the standard poor index dropped points or percent to ,-1.002131698019766
the p energy index .gspe gained percent,-1.00381275349783
trading was active on the new york stock exchange with about billion shares changing hands above last year estimated daily average of billion while on nasdaq about billion shares traded above last year daily average of billion,1.0012746534385069
the dow jones industrial average .dji dropped points or percent to _the standard poor index .spx shed points or percent to ,-0.999029715465605
we believe we are nearing the bottom of this cycle said jeff schuster executive director of global forecasting at j.d_our expectation is for february or march to be the low point but a high degree of uncertainty and risk remains for the second half of ,0.9995294864752549
the dow jones industrial average .dji dropped points or percent to _the standard poor index .spx fell points or percent to ,-1.0026096173185886
the kbw bank index .bkx dropped percent,-1.0040903498014713
trading was heavy on the new york stock exchange with about billion shares changing hands above last year estimated daily average of billion while on nasdaq about billion shares traded above last year daily average of billion,0.9985671624490615
the dow jones industrial average .dji fell points or percent to _the standard poor index .spx lost points or percent to ,0.9993819935358931
the shanghai composite has fallen percent this year as data from industrial production to exports pointed to a slowdown in the economy and as money market rates reached record highs last month_the measure trades at times month projected profit after valuations fell in june to the lowest level in at least five years ,1.0025198424882371
uncertainty over the plan to salvage banks will also hang over the struggling sector until more concrete details from washington are revealed leaving investors to fret that companies that were once pillars of the financial system will have to be nationalized_the weak economy will likely be confirmed by a handful of economic reports including a government report on february retail sales and a survey of consumer sentiment,-1.0007514691821333
there are unfortunately no guideposts to a lot of the market to allow investors to get a better sense of direction of where the market is going where corporate america is going said jack ablin chief investment officer at harris private bank in chicago_short of that wegoing to likely have to rely on washington,-0.9992116051105256
i ve been in the business since and i ve truthfully never seen a market that is so discouraging or painful said carl birkelbach chief executive officer of birkelbach investment securities in chicago_i ve been through a lot but this is the worst i ve seen,-1.0022256002997387
the standard poor index .spx inched up just of a point or percent to ,-1.0011698924171168
the dow jones industrial average .dji gained points or percent to _the standard poor index .spx climbed points or percent to ,-0.9991901694369708
profits for the gauge increased percent in the third quarter and will gain percent in the final three months of the year estimates show,-0.9998795315580146
before filing for bankruptcy in june under chapter of the united states bankruptcy code the city asked bondholders and other lenders owed more than million to take less than full repayment,-0.9993915210295887
before turning to bankruptcy a city must be insolvent have permission from its state government and have tried in good faith to negotiate a deal with creditors,1.0016168998093196
advancing stocks outnumbered declining ones on the nyse by a ratio of about to while on the nasdaq about five stocks rose for every four that fell,0.9995570422058668
the cost is based on a cargo of metric tons,-1.0045395805234163
uninsured depositors at cyprus popular would largely be wiped out two other officials said,-1.0025440016541065
the dow jones industrial average .dji shed points or percent to _the standard poor index .spx declined points or percent to ,-1.0037468230942654
advancing stocks outnumbered declining ones on the nyse by a ratio of about to while on the nasdaq about seven stocks rose for every two that fell,-1.0005601144035312
the document covering measures follows a communique issued nov_after a four day party conclave in beijing that omitted detailed policies for the worlds second largest economy,1.0035432203518262
the dow jones industrial average .dji gained points or percent to _the standard poor index .spx advanced points or percent to ,-0.9988577485376656
the dow jones industrial average .dji slipped points or percent to _the standard poor index .spx shed points or percent to ,1.0044307910263086
the weakness of the economy will likely be highlighted by reams of economic data including sales of new and existing homes a final reading on fourth quarter gross domestic product and weekly jobless claims_indications on the consumer state of mind may come from quarterly results from closely watched names such as electronics retailer best buy co and an expected wave of pre announcements about earnings as well as a final reading on march consumer sentiment and a report on february personal income and consumption,1.0018010349327127
still the bank plan more than any other factor probably will be in the forefront of investors minds_pretty much everything else is going to be background noise to the core issue confidence in banks said eric kuby chief investment officer for north star investment management corp in chicago,-0.9988443282386071
some government officials have said the plan could be modeled on the fed billion term asset backed securities loan facility known as talf_but the lackluster reception of the first talf auction on thursday suggests there will be challenges for the bank recovery plan,-1.001052819171408
denatured ethanol for august delivery fell cents or percent to a gallon on the chicago board of trade_prices have gained percent this year,-1.0006629831192964
the dow jones industrial average .dji jumped points or percent to _the standard poor index .spx rose points or percent to ,-1.003123669626052
advancing stocks outnumbered declining ones on the nyse by a ratio of about to while on the nasdaq about eight stocks rose for every five that fell,1.001142420548861
the kbw bank index .bkx fell percent,1.0007187563393762
the benchmark measure has surged percent in as central banks around the world pledged to leave interest rates low for a prolonged period,-1.0001685330481926
the bull market in equities entered its fifth year this month as the p more than doubled from its bottom in driven by an unprecedented three rounds of bond purchases by the federal reserve ,1.0017293266821832
new york federal reserve bank president william c,-1.0006279036630845
the dow jones industrial average .dji added points or percent to _the standard poor index .spx gained points or percent to ,1.005069097048295
on the nasdaq about billion shares traded below last year average daily volume of billion,0.9994226231253668
advancers outnumbered decliners on the nyse by a ratio of about to while on the nasdaq more than two stocks rose for every one that fell,1.0029425106360286
the market is looking like it wants to continue the rally said andre weisbrod president and chief executive officer of staar financial advisors inc in pittsburg pennsylvania_but again so much of this depends on the news of the day,-1.0009722991857997
it looks like wegoing to see the banks showing some improved cash flows and that certainly better than the opposite situation,1.0043859449215589
the short term momentum is still bullish_this move off the march lows probably has more legs to it said bill strazzullo partner and chief market strategist at bell curve trading in boston,1.0024566890100532
but what wetelling our clients is that once you start to get above the area in the p and in the dow we want to start getting out of speculative long positions and paring back our equity exposure,1.001261177242143
the p is up percent from its march bear market closing low but it is still down percent from its record high of october ,-1.0022202896307268
bernanke said the central banks asset purchases are not on a preset course,-1.001731804063838
united states financial markets were closed for good friday,-1.0023182489544922
the nasdaq composite index .ixic declined points or percent to ,-1.0003835139456494
the standard poor index .spx rose points or percent to _the nasdaq composite index .ixic added points or percent to ,-1.0002080341592405
it was the best two month showing since august and september ,-1.0012269724176164
the kbw bank index .bkx rose percent,-1.000019578090264
average united states investors feel more secure about their jobs seeing their house prices go up and think the crisis is well behind them said andrew pease sydney based chief investment strategist at russell investment group which manages about billion_we like emerging markets and asia simply because even though theres concern about chinese policy tightening earnings numbers still look good,1.0003768082962559
the dow jones industrial average .dji dropped points or percent to ,-1.0006692421912653
the p energy index .gspe dropped percent,-1.0006106968139648
the dow jones industrial average .dji dropped points or percent to _the standard poor index .spx slid points or percent to ,1.0036241485579067
iran and the iaea signed their first deal in six years on nov_that gives investigators wider access to iranian facilities,-1.0003322195450073
trading was moderate on the new york stock exchange with about billion shares changing hands below last year estimated daily average of billion while on nasdaq about billion shares traded below last year daily average of billion,1.0035001083044586
declining stocks outnumbered advancing ones on the nyse by to while on the nasdaq decliners beat advancers by to ,1.0045389841670938
only one in said the central bank will begin to reduce its purchases at its dec_meeting according to the poll yesterday of investors traders and analysts who are bloomberg subscribers,-1.0041872417192104
the dow jones industrial average .dji gained points or percent to _the standard poor index .spx gained points or percent to ,-1.0059876928914107
advancing stocks outnumbered declining ones on the nyse by to while on the nasdaq advancers beat decliners by to ,1.000972054059718
russia receives about percent of its budget revenue from oil and natural gas sales,-1.0022015745643518
but the nasdaq is still up percent for the year while both the dow and the p are in the red_the dow is down percent for while the p is off percent,1.0031154068055073
on thursday the focus will be on weekly jobless claims and the federal reserve bank of philadelphia may snapshot of business conditions in the united states mid atlantic region_the economic data will get added scrutiny as investors look for direction and more confirmation that the recession that started in december is easing,1.0029299763400223
you ve got a market that ramped up an economy that hasnt necessarily ramped up whatsoever and so now weinto this pause said john schloegel vice president of investment strategies for capital cities asset management in austin texas_it a tug of war between the buoyant positivity that we had for two months with the reality of the economics maybe not quite running parallel to the positive vibes on the stock market,1.0009748626645782
lowe has reiterated its first quarter outlook for profits and sales_in addition to earnings from dow component and tech bellwether hewlett packard quarterly scorecards are also expected from farm equipment maker deere co luxury home builder toll brothers inc and discount chain target corp ,1.0002317289806015
analysts expect hewlett packard results to show fairly steady profits and sales for the quarter but they believe investors will look at the computer and printer maker cash flow to see how well it cushions the bottom line_through friday percent or of p companies had reported first quarter results with percent beating analysts estimates percent matching them and percent missing according to thomson reuters data,1.0014417592383864
to be sure some analysts said the stock market could still mount an advance ahead of the long weekend for observance of the memorial day holiday on monday may _but the gains will likely be fairly tepid compared with the heady upsurge seen since march ,-0.9998303237032654
the dow jones industrial average .dji fell points or percent at _the standard poor index .spx lost points or percent at ,-1.0040143661689187
the kbw bank index .bkx lost percent,-1.0002960526003617
analysts surveyed by bloomberg had expected a reading of with the dividing line between growth and contraction,1.0023697995879852
the dow jones industrial average .dji fell points or percent to end at _the standard poor index .spx was down points or percent at ,-0.9984048653284195
the stock was up percent at ,-1.004255811526346
the p energy index .gspe rose percent,1.003749097165637
on the nasdaq about billion shares were traded above last year daily average of billion,1.0008212999479555
volume was moderate on the new york stock exchange where about billion shares changed hands below last year estimated daily average of billion_on the nasdaq about billion shares were traded above last year daily average of billion,-0.9994651378921058
the standard poor index .spx declined points or percent to ,-1.0015144356323584
the dow jones industrial average .dji dropped points or percent to _the standard poor index .spx gained points or percent to ,0.9997165516268232
the limit on mortgage rates will stay to curb property speculation the pboc said_also unchanged was a percent limit on what banks can offer over pboc set deposit rates,1.0025723969135705
lancz associates inc in toledo ohio,0.9993245003406556
the dow jones united states home construction index .djushb jumped percent,1.0001951090966354
the dow jones united states home construction index .djushb advanced percent,0.9994129980413722
the case is in general motors corp united states bankruptcy court southern district of new york no,-1.0024397557662235
but the nasdaq composite index .ixic dropped points or percent to ,1.001277400593702
the dow jones industrial average .dji gained points or percent to _the standard poor index .spx dropped points or percent to ,-1.001236184534383
trading was moderate on the new york stock exchange with about billion shares changing hands below last year estimated daily average of billion while on nasdaq about billion shares traded above last year daily average of billion,1.0025330191894886
but the nasdaq composite index .ixic gained points or percent to ,1.002572967589363
advancing stocks outnumbered declining ones on the nyse by a ratio of about to while on the nasdaq about stocks rose for every that fell,0.9995182690486445
by agreeing to curtail its nuclear activities iran won an easing of certain sanctions on oil auto parts gold and precious metals for six months,1.0047554895688342
volume was light on the new york stock exchange with billion shares changing hands below last year estimated daily average of billion while on the nasdaq about billion shares traded below last year daily average of billion,1.0007410304495326
the dow jones industrial average .dji shot up points or percent to _the standard poor index .spx gained points or percent to ,-1.0013446675566462
volume was moderate on the new york stock exchange with billion shares changing hands below last year estimated daily average of billion_on the nasdaq about billion shares traded above last year daily average of billion,-1.0038845592880663
for the week the dow was up percent the p was up percent and the nasdaq was up percent,-1.0006290182026842
the equity volatility gauge which moves in the opposite direction as the p about percent of the time is down percent this year,1.0009594660626806
the dow jones industrial average .dji rose points or percent to close at _the standard poor index .spx gained points or percent to ,1.002911365635352
the nasdaq composite index .ixic added points or percent to end at ,-1.0036906667170835
advancers outnumbered decliners on the nyse by a ratio of to while on the nasdaq about stocks rose for every that fell,-1.0047115446605723
decliners outnumbered advancers on the nyse by a ratio of about to ,-1.000455999330217
the dow jones industrial average .dji dropped points or percent to close at ,1.0006666639515998
on the nasdaq eight stocks fell for every five that rose,1.0024104515468049
the standard poor index .spx rose points or percent to _the nasdaq composite index .ixic gained points or percent to ,-0.9997735178285083
the dow jones industrial average .dji ended up points or percent at ,1.0027188174050496
would be the lowest in months,-1.0004410195462023
advancing stocks outnumbered declining ones on the nyse by a ratio of to while on the nasdaq about nine stocks rose for every four that fell,-0.999128179994314
the standard poor index .spx fell points or percent to _the nasdaq composite index .ixic slid points or percent to ,0.9984539198747175
for the year the p is up percent,1.0044271519279868
the dow jones industrial average .dji lost points or percent to close at _the standard poor index .spx fell points or percent to ,-0.9993107348077842
on the nasdaq about billion shares traded well below last year daily average of billion,-1.0011551083271812
declining stocks outnumbered advancing ones on the nyse by a ratio of to while on the nasdaq about stocks fell for every that rose,1.0014161071351921
the second largest united states automaker said it sold vehicles in the united states last month compared with vehicles a year earlier,1.000867151211945
the dow jones industrial average .dji dropped points or percent to end at _the standard poor index .spx slid points or percent to ,0.9999509988808272
advancing stocks outnumbered declining ones on the nyse by a ratio of to while advancing stocks beat decliners on the nasdaq by about to ,1.001693273593166
the nasdaq composite index .ixic slid points or percent to close at ,-0.9998449955039346
the dow jones industrial average .dji gained points or percent to end at _the standard poor index .spx rose points or percent to ,0.9988913023845001
the dow jones industrial average .dji gained points or percent to end at _the standard poor index .spx rose points or percent to finish at ,-1.0005568843858175
volume was light on the new york stock exchange with billion shares changing hands below last year estimated daily average of billion,1.0032600392015765
the dow jones industrial average .dji rose points or percent to end at ,-1.0002690875587752
volume was light on the new york stock exchange with billion shares changing hands below last year estimated daily average of billion while on the nasdaq about billion shares traded also below last year daily average of billion,-1.0019695021723047
advancing stocks slightly outnumbered declining ones on the nyse by to ,1.0021421381554514
the dow jones industrial average .dji fell points or percent to end at _the standard poor index .spx slipped points or percent to finish at ,0.9993824706265589
volume was light on the new york stock exchange with billion shares changing hands below last year estimated daily average of billion_on the nasdaq about billion shares traded also below last year daily average of billion,-0.9994609772707824
historically the united states mid term elections have been bullish for the stock market according to the stock trader almanac_but politically sensitive stocks could experience some volatility on tuesday when united states voters go to the polls and on wednesday as traders digest election results,-1.0011099779665444
what goes up eventually comes down even in stock markets_still it can take a long time much to the chagrin of those looking for a buying opportunity,-1.0033973946045671
many have warned of a reckoning where the stock market gives up the gains of more than percent posted by major united states averages since march_yet the market has gone from strength to strength as the economy emerges from the worst recession since the s,-0.9998852155907831
those waiting for a much talked of pullback of percent or more may be cooling their heels for a long time if previous market experiences are any guide_the rallies that commenced after the two most recent united states recessions ran longer than pessimists expected,1.000837977309516
you might not get that decline if that what youwaiting for said cleveland rueckert market strategist at birinyi associates in stamford connecticut_a lot of people have been and probably will be surprised how far the market can go,0.9994374210889849
six months before the united states pulled out of recession in march the stock market began to rally_seven years later the p .spx had more than tripled in value without ever pulling back by percent,1.0010675801193731
this was not the only time markets have run ahead without a significant correction_coming out of a bear market after the dot com bubble the p surged percent from to again without a percent correction,-0.9999230155945354
erik ristuben chief investment officer for north america at russell investments in tacoma washington believes those earlier bull markets hold lessons for those investors holding money on the sidelines today_there is reason to believe that this stock market rally will sustain these levels and push forward said ristuben who says staying on the sidelines can end up being a very costly decision,-1.0019793831530632
cash in money market mutual funds stands at trillion and although down on nearly trillion in march it is more than trillion at the start of according to data from the investment company institute_some say part of that money is waiting to get back into stocks,1.0038219101325228
in march when the p hit an intraday low below investors were pricing in a doomsday scenario in the economy and financial markets_that nightmare outcome is now off the table as signs of recovery continue to sprout,1.0002416615513525
a lot of people are coming to the realization that total meltdown is off the table said robert auer a fund manager at sb auer funds in indianapolis indiana_the market is up percent and they just now got that message,1.0020130166476162
since march corrections have been threatened but none have taken place_between mid june and early july the p fell percent but buyers emerged shortly thereafter and this has been the pattern with each mini correction since march,1.0035208793669608
the rise comes amid a still uncertain outlook for the economy_rising government debt and the ongoing deleveraging of the private sector threaten economic growth,-1.0006338412315936
investors took second quarter earnings results as a positive but companies used cost cutting as a means to achieve better earnings as demand was still slack_some worry about a double dip recession as foreclosures and commercial real estate problems mount,1.0090454727637106
but economic improvement and stock market gains are not one and the same_you do yourself a disservice if youequating the march rally one to one with an economic turnaround said bill strazullo partner and chief investment strategist at bell curve trading in boston,1.0016033483493998
that certainly part of it but it not the whole story_strazullo is one of those who believes a pullback could be around the corner,1.0032930777957625
he is watching a target of to on the p as a sell sign and believes the bottom of the range could be as low as representing a fall of up to percent_in late tuesday trade the p was at ,1.0064481243206003
we think the rally has more to go but it probably in its late innings right now and weplay it for that he said_once this thing pops out webe equally aggressive sellers,-1.0021818924619699
he and others might be waiting a long time,1.0060679308224296
materials and energy companies led declines this year on the hang seng composite on concern demand will weaken amid slower growth in chinas economy _gauges of information technology utilities and services were the only measures that rose among the indexs industry groups,0.9990288041835343
the figures include sales at truck maker hino motors and compact car maker daihatsu motor ,-0.9984728057197827
the standard poor index .spx was up just of a point or percent at ,1.0047374385079992
the dow jones industrial average .dji gained points or percent to end at ,1.0061994355048585
that compares with a forecast for a percent decline from the year earlier quarter at the start of the earnings period and a percent drop in the year first quarter from the same period in _some percent of the companies that reported results beat estimates well above the percent average for a typical quarter thomson reuters data showed,1.0052686054401203
declining stocks outnumbered advancing ones by a ratio of more than to on the nyse and by to on nasdaq.,1.0002524064600862
the nasdaq composite index .ixic declined points or percent to close at ,-1.0074778137072977
with congressional elections out of the way analysts say there is reason to be optimistic about the coming holiday shopping season_the fall in gas prices has psychologically been better for people and the unemployment rate is very low so there are people out there who can spend said scott vergin portfolio manager at thrivent financial in minneapolis,0.9998979611673603
the nasdaq gave its best performance in two months with a weekly gain of percent_fred dickson director of retail research at d.a,1.0025907415660866
davidson in lake oswego oregon said he believes the october readings on the united states producer price index and the consumer price index will be fairly benign_i don t think weget any big surprises in inflation dickson said,-1.0004142867230736
retail super tuesday tuesday earnings calendar is dominated by retailers_home improvement chain home depot which has suffered amid a housing slowdown office supplies seller staples and discount chains target tjx and wal mart stores amid the rush of retail earnings the commerce department will report october retail sales on tuesday,1.0040268467360673
support from central banks and better than estimated corporate earnings have driven the p up as much as percent from its march low,1.0008412690855646
volume was light on the new york stock exchange where billion shares changed hands below last year estimated daily average of billion,1.0047511603876318
the phlx semiconductor index .soxx rose percent,1.0062550773792696
on the nasdaq about stocks rose for every that fell,0.9976579148348095
the dow jones industrial average .dji was up points or percent at _the standard poor index .spx gained points or percent at ,-1.002908288792908
on nasdaq about billion shares were traded below the billion daily average last year,1.0001963547625201
of the companies in the p that have posted quarterly results so far percent have exceeded analysts estimates for profit and percent have topped sales projections show,0.9992082765946303
let be ready for some quarter end asset allocation moves from cash and bonds to equities said d.a_and as a coda to the earnings season the highlights of the week will include quarterly scorecards from conagra foods inc bed bath beyond inc general mills inc rite aid corp and kb home ,1.0031490357242767
the dow jones industrial average .dji gained points or percent to end at _the standard poor index .spx added points or percent to finish at ,1.001840603241166
volume was moderate with about billion shares changing hands on the new york stock exchange compared with last year estimated daily average of billion_on the nasdaq about billion shares traded above last year daily average of billion,-1.0013542284479229
the dow jones united states home construction index .djushb fell percent,-1.005001039344048
the week will wrap up with the latest sales figures from the struggling united states auto sector,-1.004667011179243
we may be entering a period of trouble for stocks and a sharp drop in the dollar may provide more excuses to sell said michael metz chief investment strategist at oppenheimer in new york,-1.0002386384789228
the standard poor index .spx slipped points or percent to finish at _the nasdaq composite index .ixic dropped points or percent to close at ,-0.9999701161150706
economists polled by reuters expect the core pce price index to rise percent in october after a percent gain in september,0.9999371764717976
this inventory overhang and mounting foreclosures are still pushing home prices down_the new home market is still quite weak but the recent data suggests that a bottom in sales has been reached,1.002305846017852
the dow jones industrial average .dji rose points or percent to end at _the standard poor index .spx was up points or percent at ,0.9989459104926516
the nasdaq composite index .ixic advanced points or percent to close at ,-1.0043790719782264
the p is up percent so far this year,1.000158591827434
the p financial index rose percent,-0.9994939280963481
the standard poor index .spx slipped points or percent to ,-1.0002721312739953
the dow jones industrial average .dji added points or percent to end at ,1.0006073685939987
the nasdaq composite index .ixic fell points or percent at ,1.0039892032274542
the standard poor index .spx dropped points or percent to _the nasdaq composite index .ixic dropped points or percent to ,0.9999807359185282
it was the biggest drag on the dow,-0.9993021970476008
the dow jones united states home construction index was up percent,-1.0013432397368023
the dow jones industrial average .dji gained points or percent to _the standard poor index .spx fell points or percent to ,-1.0013079546168724
the rise in the midwest may have been weather related but that is hard to tell_obviously without that gain the number would be much lower,1.0038616665038382
it is unknown how much the looming expiration of the first time home buyer tax credit may have played a role but obviously you cannot build and sell a house over the span of a few months_new homes sales have more of an impact on gdp than existing home sales so this overall does not bode well for the economy as well,-1.002877473313992
nevertheless we do not expect to return to the lows seen in the first half of this year_cary leahey economist decision economics new york the market will treat this as a soft report but i would not treat it as a soft report at all,-1.0028377250337732
there are some distortions because of the new homebuyer tax credit but we can say housing sales have bottomed_in the september report the inventory fell units and is now historically quite low,1.0024036855520566
housing market practitioners tend to look at the months supply and say months is a lot lower than eleven months which was the high a year ago but that is still too high relative to the four to five months that characterized a good housing market_but when sales improve the months supply will plummet and there will be too little inventory out there,-1.0017858879763564
so both in the absolute and relative sense inventories of new homes look very good_finally as we know from yesterday case shiller report prices are actually rising,-0.9986966579356085
that may be overstated by the impact of the new homebuyer tax credit but the market is certainly mending on all important fronts_some are afraid housing will fade in ,-0.9995798507835515
that will not happen unless the labor market fades or does not improve_housing will not collapse without a collapse in the labor market,-1.00091090084565
joe manimbo currency trader travelex global business payments washington the number was surprisingly weak_i think that is going to add to the trend that we seen recently where investors are questioning the robust pace of economic recovery going forward,0.998963798640692
that has benefited the dollar and helped to revive its safe haven appeal_peter lewis fund manager murphy capital management gladstone new jersey what we think wegoing to see is mixed months of up and down numbers so it doesnt surprise us to see it came in below consensus,1.004224687581255
wegoing to see pockets of strength some months then weakness in others_people were more hopeful that we d see stabilization quicker and weheading in that direction but it going to take some time,0.9996782096820409
we think the housing market is going to stabilize but not until the job market improves_no one is willing to go out on a limb and buy a home not knowing if their job is going to be there in three or six months,-1.0018559311092514
its also difficult to get a home now since you need a stellar credit report and a lot of people are requiring percent down_that going to keep a lot of people from buying including people who would ve bought homes a few years ago,1.0019168119302535
mark bonhard investment advisor representative dawson wealth management cleveland ohio the report is a little surprising_however i wouldn t read too much into a one month setback,1.0005991660340285
